parking,rooms,info_card_type,bathrooms,balcony,title,floor,terrace,link,price,elevator,surface,heating,swimming_pool,air_conditioner
,,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/176636949/d?from=list,95.700 €,,38 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-patio/160589742/d?from=list,287.000 €,,180 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion/155648434/d?from=list,365.000 €,,180 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-trastero/162349872/d?from=list,192.850 €,,116 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor/164583751/d?from=list,295.000 €,Ascensor,97 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en L'Aragai,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor-piscina/163186053/d?from=list,285.000 €,Ascensor,95 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Ático en venta en Nord,5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor-piscina/163166171/d?from=list,260.000 €,Ascensor,69 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-jardin-terraza-patio-piscina/162659124/d?from=list,495.000 €,,255 m²,,,
,,re-CardPackMinimal-info,,,Finca rústica en venta en Nord,,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/176740264/d?from=list,57.500 €,,35 m²,,,
,7 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en Fondo Somella,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/176665678/d?from=list,168.000 €,,180 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Nansa, Prat de Vilanova",,,/es/comprar/vivienda/vilanova-i-la-geltru/jardin/164928475/d?from=list,116.000 €,,60 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Finca rústica en venta en Dalla, Nord",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-patio/177054713/d?from=list,85.000 €,,83 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Les Balears, Barri del Mar",,,/es/comprar/vivienda/vilanova-i-la-geltru/barri-del-mar/163190777/d?from=list,135.000 €,,54 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking/163433059/d?from=list,295.000 €,,120 m²,Calefacción,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-no-amueblado/156916677/d?from=list,295.000 €,,120 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor/176843037/d?from=list,228.500 €,Ascensor,95 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-no-amueblado/177019662/d?from=list,540.000 €,,162 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-patio/177550548/d?from=list,254.000 €,,106 m²,,,Aire acondicionado
,5 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-jardin-terraza-piscina/176257202/d?from=list,279.000 €,,225 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Molí de Vent,,,/es/comprar/vivienda/vilanova-i-la-geltru/moli-de-vent/176864781/d?from=list,375.000 €,,206 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/176987431/d?from=list,250.000 €,Ascensor,112 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/176936868/d?from=list,77.900 €,,57 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/177474313/d?from=list,264.500 €,Ascensor,133 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Collada - Sis Camins,,,/es/comprar/vivienda/vilanova-i-la-geltru/la-collada-sis-camins/177474067/d?from=list,201.500 €,,141 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/176273302/d?from=list,175.000 €,,83 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/barri-del-mar/177435213/d?from=list,165.000 €,,65 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-zona-comunitaria-ascensor-piscina/177386206/d?from=list,368.500 €,Ascensor,105 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor-piscina/177380790/d?from=list,258.500 €,Ascensor,73 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor-piscina/177380624/d?from=list,361.900 €,Ascensor,95 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor-piscina/177380436/d?from=list,368.500 €,Ascensor,105 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,4ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza/164929282/d?from=list,320.000 €,,234 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor-parking/176843466/d?from=list,420.000 €,Ascensor,102 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-ascensor/164486990/d?from=list,306.000 €,Ascensor,94 m²,,,Aire acondicionado
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-patio/176460007/d?from=list,220.000 €,,192 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza/163933818/d?from=list,178.000 €,,85 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor/177100258/d?from=list,210.000 €,Ascensor,82 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Sant Joan,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza/176524035/d?from=list,539.000 €,,218 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero/164990826/d?from=list,350.000 €,,182 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/trastero/165693785/d?from=list,175.000 €,,78 m²,,,
,,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/177066222/d?from=list,237.500 €,,200 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/161312510/d?from=list,212.800 €,,85 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,,/es/comprar/vivienda/vilanova-i-la-geltru/parking/164534048/d?from=list,280.000 €,,225 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/164213492/d?from=list,429.000 €,,258 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/165266326/d?from=list,244.000 €,,135 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking/164211163/d?from=list,320.000 €,,119 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-piscina/176987436/d?from=list,398.000 €,,62 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero/165673524/d?from=list,175.000 €,,78 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Prat de Vilanova,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/177508882/d?from=list,158.000 €,,57 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/165769071/d?from=list,240.000 €,,110 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Santa Anna, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion/177417289/d?from=list,158.000 €,,75 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor-piscina/177416189/d?from=list,258.500 €,Ascensor,73 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor/164920493/d?from=list,265.000 €,Ascensor,76 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/165423269/d?from=list,155.000 €,,82 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/176843654/d?from=list,117.000 €,,91 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Nou, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/162197785/d?from=list,175.000 €,,74 m²,,,
,,re-CardPackMinimal-info,,,"Apartamento en venta en Calle Carrer de Les Casernes, Centre Vila",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/165615808?from=list,205.000 €,Ascensor,44 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Bailén, Nord",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero-zona-comunitaria/162496319/d?from=list,135.000 €,,60 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-trastero-television/161697847/d?from=list,184.000 €,,90 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/176783588/d?from=list,210.000 €,,106 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Geltrú - Sant Jordi,,,/es/comprar/vivienda/vilanova-i-la-geltru/patio/177491499/d?from=list,160.000 €,,62 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/165776842/d?from=list,175.000 €,,78 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor/165611703/d?from=list,238.000 €,Ascensor,124 m²,,,
,6 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer de Sant Pau, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza/177201835/d?from=list,350.000 €,,352 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Fondo Somella,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-jardin-terraza/162755631/d?from=list,399.000 €,,130 m²,Calefacción,,
,7 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/155902558/d?from=list,797.000 €,,427 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Planta baja en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor-piscina/163185503/d?from=list,305.000 €,Ascensor,85 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Major, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/176491828/d?from=list,290.000 €,,165 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en Masia Nova -  Solicrup,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-patio/163988286/d?from=list,375.000 €,,173 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/163039899/d?from=list,220.000 €,,60 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Prat de Vilanova,1ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero-ascensor-piscina/177060134/d?from=list,229.000 €,Ascensor,70 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/165544892/d?from=list,238.000 €,,123 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Geltrú, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/163239836/d?from=list,185.000 €,,115 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/176533545/d?from=list,192.850 €,,115 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Badajoz, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/176296199/d?from=list,119.000 €,,85 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Molí de Vent,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero-ascensor/176185607/d?from=list,299.000 €,Ascensor,109 m²,,,
Parking,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Molí de Vent,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-trastero-piscina-parking/176269046/d?from=list,895.000 €,,332 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-no-amueblado/176082686/d?from=list,480.000 €,,191 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,2ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/177023242/d?from=list,195.000 €,,82 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Apartamento en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-ascensor-piscina/177465257/d?from=list,295.000 €,Ascensor,68 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/177444785/d?from=list,73.000 €,,77 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-terraza/164339375/d?from=list,210.000 €,,66 m²,,,Aire acondicionado
,2 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza/163167862/d?from=list,244.000 €,,130 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Planta baja en venta en Nord,,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/165696913/d?from=list,135.000 €,,65 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-patio/161174515/d?from=list,245.000 €,,288 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Ático en venta en Rambla de Sant Jordi, La Geltrú - Sant Jordi",4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-trastero-zona-comunitaria-ascensor-parking-piscina/165308239/d?from=list,205.000 €,Ascensor,52 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/164209206/d?from=list,185.000 €,,115 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/177543665/d?from=list,186.455 €,Ascensor,42 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/165677066/d?from=list,165.000 €,,58 m²,Calefacción,,Aire acondicionado
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza/176982269/d?from=list,326.000 €,,120 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/177094651/d?from=list,140.000 €,,71 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza/163230553/d?from=list,255.000 €,,160 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Avinguda de la Collada, 83, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina/176860618/d?from=list,839.000 €,,321 m²,,,
,,re-CardPackMinimal-info,,,Finca rústica en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/jardin-terraza/162874525/d?from=list,798.000 €,,220 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/barri-del-mar/177298745/d?from=list,237.800 €,,92 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor-amueblado/177184002/d?from=list,197.000 €,Ascensor,85 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,,/es/comprar/vivienda/vilanova-i-la-geltru/parking/163190919/d?from=list,180.000 €,,56 m²,,,
,6 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de Santa Anna, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-terraza-trastero-amueblado/161963174/d?from=list,398.600 €,,250 m²,,,Aire acondicionado
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/177564332/d?from=list,89.000 €,,57 m²,,,
Parking,2 habs.,re-CardPackMinimal-info,,,Apartamento en venta en Prat de Vilanova,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-parking/176839550/d?from=list,163.000 €,,53 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/164111908/d?from=list,198.500 €,,82 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de la Boia, Barri del Mar",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/barri-del-mar/176374992/d?from=list,293.000 €,,85 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,,/es/comprar/vivienda/vilanova-i-la-geltru/patio/164027866/d?from=list,200.000 €,,50 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado/158211836/d?from=list,114.000 €,,60 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Josep Antoni Vidal, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero-ascensor-parking-internet/156423617/d?from=list,475.000 €,Ascensor,168 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/176327234/d?from=list,250.000 €,Ascensor,60 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,+15 Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/165050782/d?from=list,10.975.500 €,Ascensor,1 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor-no-amueblado/177270046/d?from=list,200.000 €,Ascensor,96 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/176357402/d?from=list,178.000 €,,85 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer Joan Ricart, La Geltrú - Sant Jordi",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero-patio-no-amueblado/161536858/d?from=list,450.000 €,,292 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/trastero/177545263/d?from=list,165.000 €,,70 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Planta baja en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/176863528/d?from=list,77.900 €,,59 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Santa Maria,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-internet-no-amueblado/163505816/d?from=list,685.000 €,,484 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/177302191/d?from=list,89.000 €,,57 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/177325227/d?from=list,89.000 €,,57 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Miguel de Cervantes, 22, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor/177233214/d?from=list,480.000 €,Ascensor,125 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Santa Maria,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-piscina/162980074/d?from=list,425.000 €,,265 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer D'antoni Maria Alcover, Masia Nova -  Solicrup",3ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-terraza-zona-comunitaria-piscina/165214762/d?from=list,351.000 €,,114 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Del Pi, L'Aragai",1ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-terraza-trastero-piscina/164269819/d?from=list,660.000 €,,464 m²,,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Santa Maria,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-piscina/162497245/d?from=list,651.200 €,,740 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida la Collada, L'Aragai",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina-no-amueblado/164749045/d?from=list,487.000 €,Ascensor,112 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'alosa, 35, L'Aragai",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276416?from=list,350.000 €,Ascensor,108 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'alosa, 35, L'Aragai",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276423?from=list,335.000 €,Ascensor,108 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'alosa, 35, L'Aragai",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276374?from=list,345.000 €,Ascensor,108 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'alosa, 35, L'Aragai",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276378?from=list,355.000 €,Ascensor,111 m²,,,
